Provincia;Cod;Municipio;Total_Poblacion;Nacidos_ES;Nacidos_NO_ES;Total_Europa;Total_Unión_Europea;Alemania;Bulgaria;Francia;Italia;Polonia;Portugal;Reino_Unido;Rumanía;Total_Europa_No_Comunitaria;Rusia;Ucrania;Total_Africa;Argelia;Marruecos;Nigeria;Senegal;Total_América;Argentina;Bolivia;Brasil;Colombia;Cuba;Chile;Ecuador;Paraguay;Perú;Rep._Dominicana;Uruguay;Venezuela;Total_Asia;China;Pakistán;Oceanía;
Teruel;44151;"Molinos";251;210;41;24;24;0;0;1;0;0;0;0;19;0;0;0;15;0;15;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44152;"Monforte de Moyuela";66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44153;"Monreal del Campo";2526;2160;366;178;173;0;32;4;0;68;1;0;67;5;0;0;118;0;117;0;0;67;4;4;2;3;1;0;2;0;0;40;0;0;3;3;0;0;
Teruel;44154;"Monroyo";338;298;40;7;7;0;0;0;0;0;1;3;2;0;0;0;24;0;22;0;2;9;1;0;0;0;0;0;5;0;1;0;0;1;0;0;0;0;
Teruel;44155;"Montalbán";1281;1241;40;12;11;1;0;0;0;0;0;0;10;1;0;1;20;0;20;0;0;7;0;0;1;1;0;0;0;0;0;2;0;3;1;0;1;0;
Teruel;44156;"Monteagudo del Castillo";52;49;3;3;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44157;"Monterde de Albarracín";66;65;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44158;"Mora de Rubielos";1574;1345;229;48;46;0;20;1;0;0;2;0;22;2;0;0;80;1;79;0;0;94;12;8;10;41;5;0;7;0;9;2;0;0;7;6;0;0;
Teruel;44159;"Moscardón";56;52;4;3;3;1;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44160;"Mosqueruela";581;537;44;7;7;1;0;1;0;0;0;0;5;0;0;0;18;0;18;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;
Teruel;44161;"Muniesa";629;520;109;10;10;0;0;1;1;2;0;0;6;0;0;0;97;0;97;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;
Teruel;44163;"Noguera de Albarracín";146;143;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
Teruel;44164;"Nogueras";29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44165;"Nogueruelas";214;200;14;14;14;1;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44167;"Obón";44;36;8;2;2;0;0;1;1;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44168;"Odón";225;200;25;17;17;0;0;3;0;0;0;0;14;0;0;0;4;0;4;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;
Teruel;44169;"Ojos Negros";405;383;22;2;2;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;19;10;0;0;1;0;0;0;0;0;8;0;0;0;0;0;0;
Teruel;44171;"Olba";230;212;18;11;10;3;0;4;1;0;0;1;0;1;0;0;1;0;1;0;0;5;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;
Teruel;44172;"Oliete";365;327;38;14;14;0;0;0;0;13;0;0;1;0;0;0;14;0;14;0;0;10;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
Teruel;44173;"Olmos,Los";127;119;8;1;0;0;0;0;0;0;0;0;0;1;1;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Teruel;44174;"Orihuela del Tremedal";504;465;39;13;12;0;0;5;0;0;6;1;0;1;0;0;21;0;21;0;0;5;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Teruel;44175;"Orrios";133;124;9;7;7;0;0;0;0;0;0;0;7;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44176;"Palomar de Arroyos";174;166;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;
Teruel;44177;"Pancrudo";116;109;7;1;1;0;1;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44178;"Parras de Castellote,Las";57;56;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Teruel;44179;"Peñarroya de Tastavins";465;402;63;10;9;1;0;0;0;0;0;2;5;1;0;1;52;0;50;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Teruel;44180;"Peracense";75;74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44181;"Peralejos";86;84;2;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44182;"Perales del Alfambra";227;205;22;2;2;0;0;0;0;0;0;0;2;0;0;0;11;0;11;0;0;9;0;0;0;3;0;0;0;0;0;6;0;0;0;0;0;0;
Teruel;44183;"Pitarque";91;84;7;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44184;"Plou";49;46;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44185;"Pobo,El";132;115;17;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Teruel;44187;"Portellada,La";240;225;15;14;14;3;0;0;1;0;0;2;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Teruel;44189;"Pozondón";60;59;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44190;"Pozuel del Campo";72;68;4;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;
Teruel;44191;"Puebla de Híjar,La";930;869;61;26;25;0;0;1;0;0;5;0;19;1;0;1;19;3;9;0;0;14;0;0;5;5;0;0;0;0;1;3;0;0;2;2;0;0
Teruel;44192;"Puebla de Valverde,La";460;411;49;25;25;0;0;1;0;0;0;0;24;0;0;0;16;0;13;0;1;8;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0
Teruel;44193;"Puertomingalvo";112;86;26;25;25;2;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Teruel;44194;"Ráfales";138;120;18;5;5;0;0;0;0;0;0;0;3;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44195;"Rillo";92;91;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44196;"Riodeva";151;142;9;1;1;0;0;0;0;0;1;0;0;0;0;0;5;0;5;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;
Teruel;44197;"Ródenas";64;58;6;1;1;0;0;1;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44198;"Royuela";215;207;8;3;2;0;0;2;0;0;0;0;0;1;0;0;4;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
Teruel;44199;"Rubiales";50;46;4;4;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44200;"Rubielos de la Cérida";39;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44201;"Rubielos de Mora";658;578;80;55;54;0;26;2;0;0;0;2;22;1;0;0;10;0;8;0;0;15;1;2;0;0;0;5;6;0;0;0;1;0;0;0;0;0;
Teruel;44203;"Salcedillo";17;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;
Teruel;44204;"Saldón";26;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44205;"Samper de Calanda";845;780;65;12;8;1;0;1;1;0;0;0;4;4;1;0;43;0;43;0;0;3;0;0;0;1;0;0;0;0;0;1;0;0;7;0;3;0;
Teruel;44206;"San Agustín";132;116;16;12;12;1;0;1;0;0;0;3;5;0;0;0;0;0;0;0;0;4;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44207;"San Martín del Río";163;161;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44208;"Santa Cruz de Nogueras";40;35;5;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44209;"Santa Eulalia";1059;914;145;52;52;0;8;5;0;0;10;0;29;0;0;0;73;0;68;0;0;20;0;0;3;2;6;3;1;0;0;1;0;0;0;0;0;0;
Teruel;44210;"Sarrión";1125;911;214;31;31;0;0;2;0;0;1;0;28;0;0;0;155;3;152;0;0;27;1;1;15;0;0;0;5;0;0;2;1;0;1;0;0;0;
Teruel;44211;"Segura de los Baños";44;42;2;2;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44212;"Seno";41;39;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44213;"Singra";80;64;16;2;2;0;0;0;0;0;0;1;1;0;0;0;13;0;13;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44215;"Terriente";173;157;16;14;10;0;0;1;1;0;0;0;8;4;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;
Teruel;44216;"Teruel";35564;31553;4011;1675;1556;27;43;103;19;15;54;9;1262;119;9;76;461;43;389;1;10;1646;87;26;144;521;156;22;76;10;142;361;17;41;225;64;145;4;
Teruel;44217;"Toril y Masegoso";30;28;2;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44218;"Tormón";34;32;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44219;"Tornos";228;208;20;19;19;0;0;1;0;0;0;0;18;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44220;"Torralba de los Sisones";163;139;24;6;6;0;0;1;0;0;0;0;5;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44223;"Torre de Arcas";81;79;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44224;"Torre de las Arcas";29;22;7;1;1;0;0;0;0;0;1;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44225;"Torre del Compte";129;114;15;14;14;0;0;5;0;0;1;4;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44227;"Torre los Negros";87;79;8;1;1;0;0;0;0;0;0;0;1;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44221;"Torrecilla de Alcañiz";424;409;15;8;8;0;0;1;0;0;1;0;6;0;0;0;2;0;2;0;0;5;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;
Teruel;44222;"Torrecilla del Rebollar";137;133;4;4;4;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44226;"Torrelacárcel";176;153;23;3;3;1;0;0;0;0;0;0;2;0;0;0;11;0;11;0;0;9;0;0;5;1;1;0;0;0;0;2;0;0;0;0;0;0;
Teruel;44228;"Torremocha de Jiloca";110;103;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44229;"Torres de Albarracín";179;159;20;3;1;0;0;1;0;0;0;0;0;2;0;2;10;0;10;0;0;7;3;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;
Teruel;44230;"Torrevelilla";203;178;25;3;3;1;0;0;0;0;0;0;2;0;0;0;22;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44231;"Torrijas";45;40;5;4;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
Teruel;44232;"Torrijo del Campo";462;388;74;27;27;0;0;0;0;1;0;0;26;0;0;0;27;0;27;0;0;20;0;0;0;0;0;0;8;0;0;12;0;0;0;0;0;0;
Teruel;44234;"Tramacastiel";66;63;3;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44235;"Tramacastilla";108;101;7;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44236;"Tronchón";67;64;3;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
Teruel;44237;"Urrea de Gaén";475;439;36;7;7;0;0;1;0;0;0;0;6;0;0;0;21;0;21;0;0;8;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;
Teruel;44238;"Utrillas";3056;2752;304;120;117;2;1;6;3;8;3;0;92;3;2;1;95;0;95;0;0;22;2;0;2;0;4;0;4;0;1;3;0;4;67;12;55;0;
Teruel;44239;"Valacloche";23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44240;"Valbona";186;165;21;6;6;1;0;0;2;0;1;0;2;0;0;0;1;0;0;0;1;14;3;5;2;0;0;0;0;0;0;4;0;0;0;0;0;0;
Teruel;44241;"Valdealgorfa";645;603;42;30;30;1;0;2;1;0;1;0;25;0;0;0;1;1;0;0;0;5;0;0;0;1;0;0;0;0;4;0;0;0;6;0;6;0;
Teruel;44243;"Valdecuenca";34;23;11;9;7;0;0;0;0;0;2;0;5;2;0;2;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Teruel;44244;"Valdelinares";90;87;3;2;2;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44245;"Valdeltormo";296;280;16;6;6;0;0;0;0;0;1;3;2;0;0;0;5;0;5;0;0;5;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;
Teruel;44246;"Valderrobres";2311;1908;403;248;206;5;13;5;1;0;0;14;155;42;2;34;98;3;65;0;16;49;10;0;1;13;2;0;3;0;2;7;0;9;8;3;0;0;
Teruel;44247;"Valjunquera";363;358;5;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
Teruel;44249;"Vallecillo,El";59;56;3;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Teruel;44250;"Veguillas de la Sierra";19;18;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44251;"Villafranca del Campo";300;282;18;1;1;0;0;0;0;0;0;0;1;0;0;0;14;0;14;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44252;"Villahermosa del Campo";99;89;10;5;5;0;1;0;0;0;3;0;1;0;0;0;2;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;
Teruel;44256;"Villanueva del Rebollar de la Sierra";49;45;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44257;"Villar del Cobo";188;182;6;3;2;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;
Teruel;44258;"Villar del Salz";70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44260;"Villarluengo";176;152;24;15;15;0;0;1;0;0;0;0;14;0;0;0;5;0;4;0;1;3;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;
Teruel;44261;"Villarquemado";863;808;55;20;18;0;0;4;0;2;2;0;9;2;0;0;10;0;10;0;0;25;0;0;0;6;14;0;2;0;0;0;0;0;0;0;0;0;
Teruel;44262;"Villarroya de los Pinares";160;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44263;"Villastar";503;436;67;27;26;0;3;3;0;0;6;0;12;1;0;0;13;0;12;0;0;27;3;0;2;9;11;1;0;0;0;0;0;1;0;0;0;0;
Teruel;44264;"Villel";338;281;57;6;6;1;0;2;1;0;0;0;1;0;0;0;44;0;44;0;0;7;0;0;0;0;4;2;0;0;0;1;0;0;0;0;0;0;
Teruel;44265;"Vinaceite";262;203;59;42;42;0;5;0;0;0;0;0;37;0;0;0;17;0;14;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44266;"Visiedo";138;125;13;3;2;0;0;0;0;0;0;0;2;1;0;0;5;0;4;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
Teruel;44267;"Vivel del Río Martín";78;69;9;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Teruel;44268;"Zoma,La";16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Toledo;45001;"Ajofrín";2267;2147;120;52;51;0;0;4;2;0;1;1;41;1;1;0;22;0;20;0;0;42;10;0;0;6;5;0;8;1;1;1;0;1;4;3;0;0;
Toledo;45002;"Alameda de la Sagra";3561;3206;355;86;83;5;3;1;1;4;0;0;67;3;0;0;189;0;186;3;0;64;6;0;4;13;3;1;9;13;4;0;5;4;16;4;0;0;
Toledo;45003;"Albarreal de Tajo";701;648;53;25;20;0;0;0;0;0;0;0;18;5;0;4;17;0;17;0;0;11;0;0;0;5;0;2;2;0;1;0;0;0;0;0;0;0;
Toledo;45004;"Alcabón";705;665;40;12;11;3;0;1;0;0;3;0;1;1;0;0;14;0;11;0;1;11;0;0;1;0;2;0;4;1;0;0;0;1;3;0;0;0;
Toledo;45005;"Alcañizo";281;261;20;8;8;0;0;0;0;2;0;0;6;0;0;0;4;0;4;0;0;8;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;
Toledo;45006;"Alcaudete de la Jara";1832;1674;158;131;130;4;0;3;1;1;3;0;117;1;0;0;2;0;2;0;0;20;1;5;0;0;0;2;4;1;0;6;0;0;5;2;0;0;
Toledo;45007;"Alcolea de Tajo";835;797;38;16;16;1;2;1;0;0;0;1;11;0;0;0;11;0;11;0;0;11;2;0;0;0;0;0;3;0;4;1;0;0;0;0;0;0;
Toledo;45008;"Aldea en Cabo";172;152;20;11;11;0;0;0;0;0;0;0;11;0;0;0;1;0;1;0;0;8;0;0;0;1;1;0;1;5;0;0;0;0;0;0;0;0;
Toledo;45009;"Aldeanueva de Barbarroya";594;568;26;13;13;0;0;0;0;0;0;0;13;0;0;0;2;0;2;0;0;11;0;0;1;6;0;0;0;0;0;4;0;0;0;0;0;0;
Toledo;45010;"Aldeanueva de San Bartolomé";449;415;34;24;24;0;0;4;0;0;0;0;20;0;0;0;8;0;8;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;
Toledo;45011;"Almendral de la Cañada";320;307;13;3;1;0;0;1;0;0;0;0;0;2;0;0;1;0;1;0;0;9;2;3;0;2;0;0;2;0;0;0;0;0;0;0;0;0;
Toledo;45012;"Almonacid de Toledo";851;751;100;38;37;1;0;9;1;1;4;1;19;1;0;0;40;0;40;0;0;22;9;0;0;7;0;0;1;1;0;0;0;2;0;0;0;0;
Toledo;45013;"Almorox";2240;2003;237;42;40;0;3;0;1;8;4;1;22;2;0;0;139;0;138;0;0;51;12;3;1;13;6;0;5;5;2;0;0;0;4;1;0;1;
Toledo;45014;"Añover de Tajo";5160;4889;271;86;74;4;2;4;0;12;1;0;50;12;1;6;117;0;114;0;0;59;3;0;1;18;2;0;14;2;3;9;0;2;9;3;3;0;
Toledo;45015;"Arcicóllar";784;712;72;51;49;3;1;5;0;6;1;3;30;2;0;2;3;0;2;0;1;18;0;1;0;2;1;0;4;1;5;0;2;0;0;0;0;0;
Toledo;45016;"Argés";6093;5538;555;218;207;10;11;16;4;4;4;6;146;11;5;4;58;2;52;0;0;249;17;6;3;60;8;3;37;12;28;28;5;18;30;14;12;0;
Toledo;45017;"Azután";289;288;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Toledo;45018;"Barcience";783;651;132;51;46;1;0;2;3;0;3;0;35;5;0;0;29;2;21;0;0;47;0;5;1;21;3;1;9;1;2;0;0;3;5;5;0;0;
Toledo;45019;"Bargas";10021;9058;963;383;368;17;19;21;7;3;12;13;221;15;3;7;200;5;183;0;2;338;35;28;9;107;15;7;30;5;27;23;8;21;42;36;5;0;
Toledo;45020;"Belvís de la Jara";1611;1427;184;72;72;2;2;7;0;0;1;0;60;0;0;0;1;0;1;0;0;108;3;80;0;2;1;0;5;5;0;12;0;0;3;3;0;0;
Toledo;45021;"Borox";3614;3094;520;267;260;10;2;2;1;1;10;0;231;7;1;2;119;2;114;2;0;127;4;2;3;29;3;5;40;6;15;3;1;11;7;5;0;0;
Toledo;45022;"Buenaventura";430;411;19;14;14;0;2;3;1;0;0;0;8;0;0;0;0;0;0;0;0;5;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;
Toledo;45023;"Burguillos de Toledo";3092;2904;188;86;77;3;6;6;2;12;10;2;32;9;0;2;12;1;9;0;0;62;8;0;1;6;4;2;8;2;14;4;4;1;27;18;4;1;
Toledo;45024;"Burujón";1379;1287;92;40;39;0;5;0;0;0;2;0;31;1;0;0;32;0;32;0;0;16;1;0;0;9;0;0;3;0;0;0;0;1;4;3;0;0;
Toledo;45025;"Cabañas de la Sagra";1781;1481;300;95;84;3;7;3;1;2;2;0;64;11;0;6;123;0;78;1;0;73;5;0;2;16;0;3;15;1;7;14;1;1;9;9;0;0;
Toledo;45026;"Cabañas de Yepes";251;236;15;9;9;1;0;0;0;4;0;0;4;0;0;0;4;0;4;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Toledo;45027;"Cabezamesada";385;355;30;29;26;0;0;0;0;0;0;0;26;3;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Toledo;45028;"Calera y Chozas";4633;4308;325;255;251;30;0;16;2;0;3;0;197;4;2;0;23;5;17;0;0;39;3;2;1;4;2;0;7;2;2;14;0;0;8;6;0;0;
Toledo;45029;"Caleruela";225;217;8;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;
Toledo;45030;"Calzada de Oropesa";541;514;27;11;11;0;0;2;0;2;0;0;7;0;0;0;7;0;7;0;0;7;0;3;0;1;0;0;0;0;1;0;0;0;2;0;0;0;
Toledo;45031;"Camarena";3723;3323;400;178;147;8;3;6;0;4;11;4;106;31;1;27;104;0;59;35;0;115;4;3;2;25;3;4;28;6;9;2;7;12;3;3;0;0;
Toledo;45032;"Camarenilla";565;500;65;32;23;0;4;3;0;0;0;0;16;9;0;9;6;0;6;0;0;27;0;0;6;11;1;0;2;2;1;0;0;2;0;0;0;0;
Toledo;45033;"Campillo de la Jara,El";390;370;20;7;7;0;1;0;0;0;2;0;4;0;0;0;12;0;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Toledo;45034;"Camuñas";1812;1579;233;118;116;1;0;4;0;0;0;0;111;2;1;1;77;1;76;0;0;37;0;0;0;9;1;1;22;0;1;3;0;0;1;1;0;0;
Toledo;45035;"Cardiel de los Montes";353;321;32;18;16;0;0;0;1;1;0;0;14;2;0;0;3;0;0;0;0;10;1;0;0;1;0;2;1;3;0;1;0;0;1;0;0;0;
Toledo;45036;"Carmena";771;725;46;22;22;0;0;2;0;0;0;0;20;0;0;0;15;0;15;0;0;9;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;
Toledo;45037;"Carpio de Tajo,El";1963;1842;121;41;41;3;5;4;0;0;0;0;28;0;0;0;58;0;55;2;0;16;1;0;2;2;4;0;0;0;2;1;0;1;6;3;0;0
Toledo;45038;"Carranque";4612;4238;374;159;131;17;2;23;6;2;15;4;60;28;0;11;87;0;81;0;0;112;22;2;5;16;9;6;20;2;5;12;1;5;11;9;0;5;
Toledo;45039;"Carriches";282;264;18;10;10;0;0;1;0;0;0;0;9;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Toledo;45040;"Casar de Escalona,El";1933;1529;404;147;143;6;9;2;2;2;9;5;105;4;1;2;33;1;24;4;0;224;21;42;2;70;22;1;22;5;7;14;4;9;0;0;0;0
Toledo;45041;"Casarrubios del Monte";5309;4505;804;231;203;15;27;19;3;22;8;7;92;28;7;14;229;1;206;10;0;314;42;5;6;51;35;7;52;4;48;14;15;23;28;14;0;2;
